단축코드,한글 종목명,한글 종목약명,Unnamed: 3,어제종가
383930,디티앤씨알오,디티앤씨알오,,6600.0
131180,딜리,딜리,,945.0
315640,딥노이드,딥노이드,,5610.0
223310,딥마인드플랫폼,딥마인드,,3500.0
317120,라닉스,라닉스,,4050.0
462510,라메디텍,라메디텍,,11530.0
42510,라온시큐어,라온시큐어,,2035.0
232680,라온테크,라온테크,,7930.0
418420,라온텍,라온텍,,3960.0
300120,라온피플,라온피플,,5090.0
171120,라이온켐텍,라이온켐텍,,2360.0
388790,라이콤,라이콤,,3385.0
347700,라이프시맨틱스,라이프시맨틱스,,2990.0
214260,라파스,라파스,,21500.0
403360,라피치,라피치,,12100.0
115390,락앤락보통주,락앤락,,8750.0
200350,래몽래인,래몽래인,,11400.0
171010,램테크놀러지,램테크놀러지,,4760.0
84650,랩지노믹스,랩지노믹스,,3080.0
217500,러셀,러셀,,2125.0
92590,럭스피아,럭스피아,,806.0
38390,레드캡투어,레드캡투어,,15870.0
294140,레몬,레몬,,4015.0
443250,레뷰코퍼레이션,레뷰코퍼레이션,,9040.0
228670,레이,레이,,10620.0
228850,레이언스,레이언스,,7780.0
412350,레이저쎌,레이저쎌,,6180.0
199550,레이저옵텍,레이저옵텍,,8700.0
281740,레이크머티리얼즈,레이크머티리얼즈,,15980.0
277810,레인보우로보틱스,레인보우로보틱스,,132800.0
215100,로보로보,로보로보,,4130.0
90360,로보스타,로보스타,,24200.0
238500,로보쓰리에이아이,로보쓰리에이아이,,372.0
108490,로보티즈,로보티즈,,19240.0
900260,로스웰인터내셔널,로스웰,,749.0
223220,로지스몬,로지스몬,,699.0
67730,로지시스,로지시스,,2680.0
71280,로체시스템즈,로체시스템즈,,12790.0
32350,롯데관광개발 보통주,롯데관광개발,,9470.0
89860,롯데렌탈보통주,롯데렌탈,,29000.0
330590,롯데리츠보통주,롯데리츠,,3850.0
400,롯데손해보험보통주,롯데손해보험,,2800.0
23530,롯데쇼핑 보통주,롯데쇼핑,,63300.0
20150,롯데에너지머티리얼즈보통주,롯데에너지머티리얼즈,,37550.0
280360,롯데웰푸드보통주,롯데웰푸드,,161300.0
286940,롯데이노베이트보통주,롯데이노베이트,,25200.0
4000,롯데정밀화학보통주,롯데정밀화학,,46050.0
00499K,롯데지주1우선주,롯데지주우,,34500.0
4990,롯데지주보통주,롯데지주,,24700.0
5305,롯데칠성음료1우선주,롯데칠성우,,68100.0
5300,롯데칠성음료보통주,롯데칠성,,142100.0
11170,롯데케미칼보통주,롯데케미칼,,100600.0
71840,롯데하이마트보통주,롯데하이마트,,9010.0
328130,루닛,루닛,,37300.0
38060,루멘스,루멘스,,1118.0
162120,루켄테크놀러지스,루켄테크놀러지스,,5530.0
253610,루트락,루트락,,1295.0
60240,룽투코리아,룽투코리아,,1148.0
141080,리가켐 바이오사이언스,리가켐바이오,,83600.0
58470,리노공업,리노공업,,189400.0
16100,리더스코스메틱,리더스코스메틱,,3055.0
12700,리드코프,리드코프,,4830.0
302550,리메드,리메드,,3250.0
73570,리튬포어스,리튬포어스,,2350.0
377450,리파인,리파인,,11830.0
277070,린드먼아시아인베스트먼트,린드먼아시아,,5170.0
42500,링네트,링네트,,5310.0
193250,링크드,링크드,,516.0
219420,링크제니시스,링크제니시스,,5490.0
439090,마녀공장,마녀공장,,23900.0
27740,마니커보통주,마니커,,1043.0
195500,마니커에프앤지,마니커에프앤지,,3155.0
357430,마스턴프리미어리츠보통주,마스턴프리미어리츠,,2525.0
377480,마음에이아이,마음AI,,12680.0
305090,마이크로디지탈,마이크로디지탈,,11330.0
448780,마이크로엔엑스,마이크로엔엑스,,2345.0
424980,마이크로투나노,마이크로투나노,,8770.0
169330,마크로밀엠브레인,엠브레인,,2280.0
38290,마크로젠,마크로젠,,20550.0
1080,만호제강보통주,만호제강,,47150.0
267980,매일유업,매일유업,,40800.0
5990,매일홀딩스,매일홀딩스,,8010.0
93520,매커스,매커스,,9190.0
377030,맥스트,맥스트,,3715.0
88980,맥쿼리한국인프라투융자회사 보통주,맥쿼리인프라,,12140.0
179720,머니무브,머니무브,,10210.0
100590,머큐리,머큐리,,3835.0
67280,멀티캠퍼스,멀티캠퍼스,,30650.0
72870,메가스터디,메가스터디,,11200.0
215200,메가스터디교육,메가스터디교육,,51300.0
133750,메가엠디,메가엠디,,2035.0
446540,메가터치,메가터치,,4440.0
235980,메드팩토,메드팩토,,7450.0
200580,메디쎄이,메디쎄이,,10320.0
41920,메디아나,메디아나,,5940.0
233250,메디안디노스틱,메디안디노스틱,,12500.0
14100,메디앙스,메디앙스,,2645.0
236340,메디젠휴먼케어,메디젠휴먼케어,,3300.0
54180,메디콕스,메디콕스,,627.0
86900,메디톡스,메디톡스,,165800.0
78160,메디포스트,메디포스트,,6360.0
138040,메리츠금융지주회사보통주,메리츠금융지주,,80200.0
408920,메쎄이상,메쎄이상,,2295.0
21880,메이슨캐피탈,메이슨캐피탈,,345.0
140410,메지온,메지온,,31800.0
241770,메카로,메카로,,7890.0
90370,메타랩스보통주,메타랩스,,2020.0
59210,메타바이오메드,메타바이오메드,,4390.0
58110,멕아이씨에스,멕아이씨에스,,2860.0
17180,명문제약 보통주,명문제약,,2525.0
9900,명신산업보통주,명신산업,,12800.0
12690,모나리자보통주,모나리자,,3090.0
5360,모나미보통주,모나미,,2710.0
70960,모나용평보통주,모나용평,,3380.0
434480,모니터랩,모니터랩,,3800.0
80420,모다이노칩,모다이노칩,,1830.0
417970,모델솔루션,모델솔루션,,11020.0
80160,모두투어네트워크,모두투어,,12700.0
87260,모바일어플라이언스,모바일어플라이언스,,2395.0
101330,모베이스,모베이스,,3430.0
12860,모베이스전자,모베이스전자,,1831.0
363260,모비데이즈,모비데이즈,,2195.0
348030,모비릭스,모비릭스,,5040.0
250060,모비스,모비스,,3080.0
288980,모아데이타,모아데이타,,1633.0
142760,모아라이프플러스,모아라이프플러스,,1823.0
33200,모아텍,모아텍,,3535.0
333050,모코엠시스,모코엠시스,,1357.0
9680,모토닉보통주,모토닉,,8580.0
118990,모트렉스,모트렉스,,10990.0
6920,모헨즈,모헨즈,,3160.0
38340,무궁화인포메이션테크놀로지,MIT,,1233.0
1810,무림에스피,무림SP,,1705.0
9200,무림페이퍼보통주,무림페이퍼,,2125.0
9580,무림피앤피보통주,무림P&P,,3110.0
322970,무진메디,무진메디,,2170.0
33920,무학보통주,무학,,6070.0
8420,문배철강보통주,문배철강,,2730.0
279600,미디어젠,미디어젠,,11150.0
95500,미래나노텍,미래나노텍,,11600.0
254490,미래반도체,미래반도체,,12630.0
25560,미래산업보통주,미래산업,,1983.0
218150,미래생명자원,미래생명자원,,5030.0
7120,미래아이앤지보통주,미래아이앤지,,1012.0
396690,미래에셋글로벌리츠보통주,미래에셋글로벌리츠,,3095.0
442900,미래에셋드림기업인수목적1호 주식회사,미래에셋드림스팩1호,,9890.0
357250,미래에셋맵스리츠보통주,미래에셋맵스리츠,,3150.0
94800,미래에셋맵스아시아퍼시픽부동산공모1호,맵스리얼티1,,4340.0
100790,미래에셋벤처투자,미래에셋벤처투자,,5330.0
412930,미래에셋비전기업인수목적1호,미래에셋비전스팩1호,,2620.0
446190,미래에셋비전기업인수목적2호,미래에셋비전스팩2호,,2315.0
448830,미래에셋비전기업인수목적3호,미래에셋비전스팩3호,,2200.0
477380,미래에셋비전기업인수목적4호,미래에셋비전스팩4호,,2055.0
477470,미래에셋비전기업인수목적5호,미래에셋비전스팩5호,,2155.0
478440,미래에셋비전기업인수목적6호,미래에셋비전스팩6호,,2060.0
85620,미래에셋생명보험보통주,미래에셋생명,,5170.0
6805,미래에셋증권1우선주,미래에셋증권우,,4035.0
00680K,미래에셋증권2우선주(신형),미래에셋증권2우B,,3710.0
6800,미래에셋증권보통주,미래에셋증권,,7410.0
208890,미래엔에듀파트너,미래엔에듀파트너,,1000.0
49950,미래컴퍼니,미래컴퍼니,,20050.0
207760,미스터블루,미스터블루,,1583.0
2840,미원상사보통주,미원상사,,201000.0
268280,미원스페셜티케미칼보통주,미원에스씨,,139300.0
107590,미원홀딩스 보통주,미원홀딩스,,83200.0
134380,미원화학보통주,미원화학,,79700.0
351020,미쥬,미쥬,,5550.0
3650,미창석유공업보통주,미창석유,,85200.0
59090,미코,미코,,11070.0
214610,미코바이오메드,미코바이오메드,,1416.0
201490,미투온,미투온,,2435.0
452200,민테크,민테크,,7210.0
418470,밀리의서재,밀리의서재,,16680.0
206640,바디텍메드,바디텍메드,,17180.0
18700,바른손,바른손,,1175.0
35620,바른손이앤에이,바른손이앤에이,,465.0
354390,바스칸바이오제약,바스칸바이오제약,,5390.0
53030,바이넥스,바이넥스,,18300.0
301300,바이브컴퍼니,바이브컴퍼니,,4815.0
377740,바이오노트보통주,바이오노트,,4180.0
64550,바이오니아,바이오니아,,33550.0
314930,바이오다인,바이오다인,,14860.0
208710,바이오로그디바이스,바이오로그디바이스,,503.0
86820,바이오솔루션,바이오솔루션,,13720.0
38460,바이오스마트,바이오스마트,,4280.0
251120,바이오에프디엔씨,바이오에프디엔씨,,15450.0
199730,바이오인프라,바이오인프라,,8690.0
266470,바이오인프라생명과학,바이오인프라생명과학,,292.0
289170,바이오텐,바이오텐,,3010.0
86040,바이오톡스텍,바이오톡스텍,,4675.0
199290,바이오프로테크,바이오프로테크,,629.0
99430,바이오플러스,바이오플러스,,6250.0
32980,바이온,바이온,,1210.0
308080,바이젠셀,바이젠셀,,4125.0
43150,바텍,바텍,,25350.0
323990,박셀바이오,박셀바이오,,15750.0
3610,방림보통주,방림,,2555.0
267790,배럴,배럴,,5380.0
1340,백광산업보통주,백광산업,,9710.0
46310,백금티앤에이,백금T&A,,2590.0
35150,백산보통주,백산,,12880.0
331520,밸로프,밸로프,,770.0
438700,버넥트,버넥트,,4180.0
66410,버킷스튜디오,버킷스튜디오,,1153.0
2410,범양건영보통주,범양건영,,1323.0
382900,범한퓨얼셀,범한퓨얼셀,,17430.0
206400,베노티앤알,베노티앤알,,3270.0
19010,베뉴지,베뉴지,,2020.0
177350,베셀,베셀,,342.0
424760,벨로크,벨로크,,1331.0
7210,벽산보통주,벽산,,2140.0
225530,보광산업,보광산업,,4995.0
250000,보라티알,보라티알,,10680.0
2760,보락보통주,보락,,1137.0
3850,보령보통주,보령,,10580.0
310210,보로노이,보로노이,,77800.0
6910,보성파워텍,보성파워텍,,3110.0
890,보해양조보통주,보해양조,,473.0
226340,본느,본느,,2655.0
206950,볼빅,볼빅,,2465.0
8470,부-스타,부스타,,3800.0
3000,부광약품보통주,부광약품,,5270.0
1275,부국증권1우선주,부국증권우,,21500.0
1270,부국증권보통주,부국증권,,25800.0
26940,부국철강 보통주,부국철강,,2730.0
14470,부방,부방,,1901.0
11390,부산산업보통주,부산산업,,57600.0
5030,부산주공보통주,부산주공,,486.0
338220,뷰노,뷰노,,32000.0
100120,뷰웍스,뷰웍스,,25650.0
406820,뷰티스킨,뷰티스킨,,18260.0
337930,브랜드엑스코퍼레이션,브랜드엑스코퍼레이션,,7850.0
99390,브레인즈컴퍼니,브레인즈컴퍼니,,6610.0
64480,브리지텍,브리지텍,,6230.0
288330,브릿지바이오테라퓨틱스,브릿지바이오테라퓨틱스,,2780.0
365900,브이씨,브이씨,,3940.0
89970,브이엠,브이엠,,10830.0
251630,브이원텍,브이원텍,,5700.0
18290,브이티,브이티,,32350.0
439580,블루엠텍,블루엠텍,,11870.0
33560,블루콤,블루콤,,3525.0
191600,블루탑,블루탑,,9000.0
369370,블리츠웨이스튜디오,블리츠웨이스튜디오,,1650.0
126340,비나텍,비나텍,,41400.0
121800,비덴트,비덴트,,3320.0
82800,비보존제약,비보존 제약,,4385.0
318410,비비씨,비비씨,,9150.0
2070,비비안보통주,비비안,,816.0
100220,비상교육 보통주,비상교육,,4585.0
419540,비스토스,비스토스,,2055.0
146320,비씨엔씨,비씨엔씨,,14600.0
200780,비씨월드제약,비씨월드제약,,5780.0
413640,비아이매트릭스,비아이매트릭스,,9280.0
141000,비아트론,비아트론,,7490.0
90460,비에이치보통주,비에이치,,20750.0
83650,비에이치아이,비에이치아이,,8340.0
139050,비에프랩스,BF랩스,,2805.0
445360,비엔케이제1호기업인수목적,비엔케이제1호스팩,,2145.0
473370,비엔케이제2호기업인수목적,비엔케이제2호스팩,,2080.0
65170,비엘팜텍,비엘팜텍,,563.0
86670,비엠티,비엠티,,11520.0
335890,비올,비올,,9750.0
230980,비유테크놀러지,비유테크놀러지,,229.0
138580,비즈니스온커뮤니케이션,비즈니스온,,13770.0
126600,비지에프에코머티리얼즈,BGF에코머티리얼즈,,3980.0
82920,비츠로셀,비츠로셀,,19520.0
54220,비츠로시스,비츠로시스,,471.0
42370,비츠로테크,비츠로테크,,7790.0
50090,비케이홀딩스,비케이홀딩스,,990.0
148780,비큐에이아이,비큐AI,,1167.0
307870,비투엔,비투엔,,3465.0
357880,비트나인,비트나인,,3805.0
32850,비트컴퓨터,비트컴퓨터,,5530.0
238200,비피도,비피도,,4545.0
93190,빅솔론,빅솔론,,4505.0
65450,빅텍,빅텍,,5080.0
210120,빅토리콘텐츠,빅텐츠,,13650.0
44480,빌리언스,빌리언스,,760.0
5180,빙그레보통주,빙그레,,83000.0
69540,빛과전자,빛과전자,,2185.0
72950,빛샘전자,빛샘전자,,4690.0
266170,뿌리깊은나무들,뿌리깊은나무들,,500.0
451250,삐아,삐아,,14840.0
143240,사람인,사람인,,17830.0
3960,사조대림보통주,사조대림,,65000.0
8040,사조동아원보통주,사조동아원,,1057.0
7160,사조산업보통주,사조산업,,45900.0
14710,사조씨푸드보통주,사조씨푸드,,6710.0
6090,사조오양보통주,사조오양,,10690.0
452430,사피엔반도체,사피엔반도체,,15510.0
419120,산돌,산돌,,7600.0
122350,삼기,삼기,,1627.0
419050,삼기이브이,삼기이브이,,2015.0
14970,삼륭물산,삼륭물산,,4065.0
18310,삼목에스폼,삼목에스폼,,19360.0
12210,삼미금속,삼미금속,,2150.0
53700,삼보모터스,삼보모터스,,4625.0
9620,삼보산업,삼보산업,,461.0
23600,삼보판지,삼보판지,,9670.0
1470,삼부토건보통주,삼부토건,,1395.0
28050,삼성E&A보통주,삼성E&A,,27600.0
448730,삼성FN리츠보통주,삼성FN리츠,,4985.0
6405,삼성SDI1우선주,삼성SDI우,,211000.0
6400,삼성SDI보통주,삼성SDI,,336500.0
6660,삼성공조보통주,삼성공조,,12610.0
425290,삼성기업인수목적6호,삼성스팩6호,,2405.0
439250,삼성기업인수목적7호,삼성스팩7호,,10190.0
448740,삼성기업인수목적8호,삼성스팩8호,,9980.0
468510,삼성기업인수목적9호,삼성스팩9호,,2060.0
02826K,삼성물산1우선주(신형),삼성물산우B,,112500.0
28260,삼성물산보통주,삼성물산,,146900.0
207940,삼성바이오로직스보통주,삼성바이오로직스,,911000.0
32830,삼성생명보험보통주,삼성생명,,90200.0
18260,삼성에스디에스보통주,삼성에스디에스,,143500.0
9155,삼성전기1우선주,삼성전기우,,70100.0
9150,삼성전기보통주,삼성전기,,150600.0
5935,삼성전자1우선주,삼성전자우,,62000.0
5930,삼성전자보통주,삼성전자,,79600.0
1360,삼성제약,삼성제약,,1667.0
10140,삼성중공업보통주,삼성중공업,,11300.0
16360,삼성증권보통주,삼성증권,,43250.0
68290,삼성출판사보통주,삼성출판사,,16360.0
29780,삼성카드 보통주,삼성카드,,40200.0
815,삼성화재해상보험1우선주,삼성화재우,,270000.0
810,삼성화재해상보험보통주,삼성화재,,364000.0
6110,삼아알미늄보통주,삼아알미늄,,49350.0
9300,삼아제약,삼아제약,,31100.0
145995,삼양사1우선주,삼양사우,,29700.0
145990,삼양사보통주,삼양사,,47850.0
3230,삼양식품보통주,삼양식품,,578000.0
2170,삼양통상보통주,삼양통상,,46800.0
272550,삼양패키징보통주,삼양패키징,,18980.0
75,삼양홀딩스1우선주,삼양홀딩스우,,54000.0
70,삼양홀딩스보통주,삼양홀딩스,,68800.0
60310,삼에스코리아,3S,,2220.0
2810,삼영무역보통주,삼영무역,,12900.0
3720,삼영보통주,삼영,,3690.0
361670,삼영에스앤씨,삼영에스앤씨,,6640.0
54540,삼영엠텍,삼영엠텍,,5100.0
65570,삼영이엔씨,삼영이엔씨,,1714.0
5680,삼영전자공업보통주,삼영전자,,8990.0
23000,삼원강재 보통주,삼원강재,,2645.0
4380,삼익THK보통주,삼익THK,,10540.0
2450,삼익악기보통주,삼익악기,,1089.0
32280,삼일,삼일,,1685.0
2290,삼일기업공사,삼일기업공사,,3140.0
4440,삼일씨엔에스보통주,삼일씨엔에스,,4305.0
520,삼일제약보통주,삼일제약,,9890.0
9770,삼정펄프 보통주,삼정펄프,,26450.0
37460,삼지전자,삼지전자,,8560.0
32750,삼진,삼진,,4390.0
54090,삼진엘앤디,삼진엘앤디,,1281.0
5500,삼진제약보통주,삼진제약,,19240.0
250,삼천당제약,삼천당제약,,179500.0
4690,삼천리보통주,삼천리,,89800.0
24950,삼천리자전거,삼천리자전거,,4620.0
38500,삼표시멘트,삼표시멘트,,3305.0
437730,삼현,삼현,,20950.0
17480,삼현철강,삼현철강,,4845.0
10960,삼호개발 보통주,삼호개발,,3530.0
46390,삼화네트웍스,삼화네트웍스,,1615.0
4450,삼화왕관보통주,삼화왕관,,30800.0
9470,삼화전기보통주,삼화전기,,42000.0
11230,삼화전자공업보통주,삼화전자,,3600.0
1820,삼화콘덴서공업보통주,삼화콘덴서,,40800.0
390,삼화페인트공업보통주,삼화페인트,,7400.0
27580,상보,상보,,1494.0
38540,상상인,상상인,,2795.0
415580,상상인제3호기업인수목적,상상인제3호스팩,,2110.0
452670,상상인제4호기업인수목적,상상인제4호스팩,,2035.0
1290,상상인증권보통주,상상인증권,,616.0
41650,상신브레이크보통주,상신브레이크,,3555.0
91580,상신이디피,상신이디피,,12640.0
263810,상신전자,상신전자,,3480.0
89980,상아프론테크,상아프론테크,,21450.0
42940,상지건설,상지건설,,3280.0
42600,새로닉스,새로닉스,,13620.0
75180,새론오토모티브,새론오토모티브,,3885.0
107600,새빗켐,새빗켐,,28650.0
411080,샌즈랩,샌즈랩,,6980.0
252990,샘씨엔에스,샘씨엔에스,,6520.0
7540,샘표보통주,샘표,,49850.0
248170,샘표식품보통주,샘표식품,,30850.0
378800,샤페론,샤페론,,2545.0
294630,서남,서남,,3945.0
38070,서린바이오사이언스,서린바이오,,8230.0
6730,서부티엔디,서부T&D,,6440.0
79650,서산,서산,,1231.0
100660,서암기계공업,서암기계공업,,4600.0
7860,서연보통주,서연,,7890.0
200880,서연이화보통주,서연이화,,15440.0
19770,서연탑메탈,서연탑메탈,,3955.0
17390,서울도시가스보통주,서울가스,,55400.0
43710,서울리거,서울리거,,639.0
92190,서울바이오시스,서울바이오시스,,4025.0
46890,서울반도체,서울반도체,,9110.0
4415,서울식품공업1우선주,서울식품우,,1420.0
4410,서울식품공업보통주,서울식품,,173.0
63170,서울옥션,서울옥션,,7530.0
27040,서울전자통신,서울전자통신,,320.0
18680,서울제약,서울제약,,4000.0
21050,서원보통주,서원,,1236.0
93920,서원인텍,서원인텍,,5600.0
189860,서전기전,서전기전,,5470.0
178320,서진시스템,서진시스템,,25350.0
122690,서진오토모티브,서진오토모티브,,2615.0
140070,서플러스글로벌,서플러스글로벌,,2985.0
11370,서한,서한,,822.0
65710,서호전기,서호전기,,19510.0
8490,서흥보통주,서흥,,18840.0
35890,서희건설,서희건설,,1313.0
357550,석경에이티,석경에이티,,48550.0
3100,선광,선광,,16820.0
7610,선도전기보통주,선도전기,,3000.0
67370,선바이오,선바이오,,7530.0
2820,선앤엘보통주,SUN&L,,3315.0
171090,선익시스템,선익시스템,,40550.0
136490,선진보통주,선진,,6750.0
86710,선진뷰티사이언스,선진뷰티사이언스,,12220.0
14620,성광벤드,성광벤드,,14550.0
37350,성도이엔지,성도이엔지,,4005.0
14915,성문전자1우선주,성문전자우,,5210.0
14910,성문전자보통주,성문전자,,1360.0
3080,성보화학보통주,성보화학,,2760.0
4985,성신양회1우선주,성신양회우,,12200.0
4980,성신양회보통주,성신양회,,8740.0
11300,성안머티리얼스보통주,성안머티리얼스,,1006.0
81580,성우전자,성우전자,,3235.0
45300,성우테크론,성우테크론,,3065.0
15750,성우하이텍,성우하이텍,,7290.0
365340,성일하이텍,성일하이텍,,61000.0
180,성창기업지주보통주,성창기업지주,,1654.0
80470,성창오토텍,성창오토텍,,3930.0
43260,성호전자,성호전자,,1540.0
148150,세경하이테크,세경하이테크,,7020.0
2420,세기상사보통주,세기상사,,5710.0
188260,세니젠,세니젠,,2920.0
53060,세동,세동,,1270.0
340440,세림비앤지,세림B&G,,1498.0
17510,세명전기공업,세명전기,,6110.0
4365,세방1우선주,세방우,,7600.0
4360,세방보통주,세방,,13560.0
4490,세방전지보통주,세방전지,,85300.0
11560,세보엠이씨,세보엠이씨,,10310.0
267080,세븐브로이맥주,세븐브로이맥주,,2665.0
396300,세아메카닉스,세아메카닉스,,2975.0
1430,세아베스틸지주보통주,세아베스틸지주,,19480.0
306200,세아제강보통주,세아제강,,125900.0
3030,세아제강지주보통주,세아제강지주,,172600.0
19440,세아특수강보통주,세아특수강,,13850.0
58650,세아홀딩스보통주,세아홀딩스,,105300.0
13000,세우글로벌보통주,세우글로벌,,1276.0
100700,세운메디칼,세운메디칼,,2760.0
24830,세원물산,세원물산,,6550.0
91090,세원이앤씨보통주,세원이앤씨,,1270.0
21820,세원정공보통주,세원정공,,7980.0
67830,세이브존I&C보통주,세이브존I&C,,2210.0
258830,세종메디칼,세종메디칼,,412.0
36630,세종텔레콤,세종텔레콤,,550.0
39310,세중,세중,,1853.0
75580,세진중공업보통주,세진중공업,,8420.0
67770,세진티에스,세진티에스,,2600.0
53450,세코닉스,세코닉스,,5850.0
222810,세토피아,세토피아,,1080.0
252500,세화피앤씨,세화피앤씨,,972.0
321370,센서뷰,센서뷰,,2835.0
347000,센코,센코,,2515.0
331920,셀레믹스,셀레믹스,,3835.0
49180,셀루메드,셀루메드,,1654.0
299660,셀리드,셀리드,,5640.0
268600,셀리버리,셀리버리,,6680.0
108860,셀바스에이아이,셀바스AI,,14740.0
208370,셀바스헬스케어,셀바스헬스케어,,5000.0
318160,셀바이오휴먼텍,셀바이오휴먼텍,,3630.0
258250,셀젠텍,셀젠텍,,600.0
68270,셀트리온보통주,셀트리온,,193600.0
68760,셀트리온제약,셀트리온제약,,83800.0
68940,셀피글로벌,셀피글로벌,,778.0
60230,소니드,소니드,,945.0
290690,소룩스,소룩스,,10110.0
950200,소마젠,소마젠,,4670.0
32680,소프트센,소프트센,,553.0
32685,소프트센1우선주,소프트센우,,7930.0
258790,소프트캠프,소프트캠프,,1175.0
66910,손오공,손오공,,1687.0
43100,솔고바이오메디칼,솔고바이오,,366.0
33637K,솔루스첨단소재1우선주,솔루스첨단소재1우,,2790.0
33637L,솔루스첨단소재2우선주(신형),솔루스첨단소재2우B,,5640.0
336370,솔루스첨단소재보통주,솔루스첨단소재,,14880.0
248070,솔루엠보통주,솔루엠,,17450.0
35610,솔본,솔본,,3970.0
357780,솔브레인,솔브레인,,251500.0
36830,솔브레인홀딩스,솔브레인홀딩스,,50900.0
304100,솔트룩스,솔트룩스,,15700.0
328380,솔트웨어,솔트웨어,,1124.0
4430,송원산업보통주,송원산업,,11300.0
86980,쇼박스,쇼박스,,3720.0
50960,수산아이앤티,수산아이앤티,,10350.0
126720,수산인더스트리보통주,수산인더스트리,,21550.0
17550,수산중공업보통주,수산중공업,,2050.0
84180,수성웹툰,수성웹툰,,554.0
253840,수젠텍,수젠텍,,7810.0
67160,숲,SOOP,,98100.0
298830,슈어소프트테크,슈어소프트테크,,4400.0
236200,슈프리마,슈프리마,,25800.0
94840,슈프리마에이치큐,슈프리마에이치큐,,6360.0
192440,슈피겐코리아,슈피겐코리아,,27750.0
424960,스마트레이더시스템,스마트레이더시스템,,7400.0
136510,스마트솔루션즈,스마트솔루션즈,,
99440,스맥,스맥,,3090.0
33790,스카이문스테크놀로지,스카이문스테크놀로지,,15420.0
276040,스코넥엔터테인먼트,스코넥,,3725.0
159910,스킨앤스킨,스킨앤스킨,,1021.0
204210,스타에스엠자기관리부동산투자회사보통주,스타에스엠리츠,,3165.0
115570,스타플렉스,스타플렉스,,2565.0
330730,스톤브릿지벤처스,스톤브릿지벤처스,,3795.0
352090,스톰테크,스톰테크,,7610.0
204630,스튜디오 산타클로스 엔터테인먼트,스튜디오산타클로스,,155.0
253450,스튜디오드래곤 주식회사,스튜디오드래곤,,37900.0
408900,스튜디오미르,스튜디오미르,,2965.0
415380,스튜디오삼익,스튜디오삼익,,9470.0
26890,스틱인베스트먼트보통주,스틱인베스트먼트,,9980.0
13810,스페코,스페코,,3290.0
203690,스피어파워,스피어파워,,7170.0
49830,승일,승일,,7330.0
20710,시공테크,시공테크,,4350.0
33170,시그네틱스,시그네틱스,,1104.0
48870,시너지이노베이션,시너지이노베이션,,2565.0
25320,시노펙스,시노펙스,,10590.0
134790,시디즈보통주,시디즈,,27350.0
269620,시스웍,시스웍,,889.0
480,시알홀딩스보통주,CR홀딩스,,5900.0
429270,시지트로닉스,시지트로닉스,,8960.0
418250,시큐레터,시큐레터,,6550.0
131090,시큐브,시큐브,,886.0
232830,시큐센,시큐센,,1956.0
16590,신대양제지보통주,신대양제지,,5350.0
290520,신도기연,신도기연,,2455.0
29530,신도리코보통주,신도리코,,37100.0
4970,신라교역보통주,신라교역,,10340.0
1000,신라섬유,신라섬유,,1271.0
25870,신라에스지,신라에스지,,6860.0
215600,신라젠,신라젠,,3085.0
65350,신성델타테크,신성델타테크,,50200.0
416180,신성에스티,신성에스티,,30000.0
11930,신성이엔지보통주,신성이엔지,,1820.0
5390,신성통상보통주,신성통상,,2305.0
34300,신세계건설,신세계건설,,13000.0
4170,신세계보통주,신세계,,152400.0
35510,신세계아이앤씨 보통주,신세계 I&C,,9810.0
31430,신세계인터내셔날보통주,신세계인터내셔날,,14050.0
31440,신세계푸드보통주,신세계푸드,,36800.0
6880,신송홀딩스보통주,신송홀딩스,,7510.0
162300,신스틸,신스틸,,2830.0
290560,신시웨이,신시웨이,,6380.0
2800,신신제약,신신제약,,6920.0
5800,신영와코루보통주,신영와코루,,8850.0
1720,신영증권보통주,신영증권,,72800.0
472220,신영해피투모로우제10호기업인수목적,신영스팩10호,,2205.0
430220,신영해피투모로우제8호기업인수목적,신영스팩8호,,2310.0
445970,신영해피투모로우제9호기업인수목적,신영스팩9호,,2225.0
9270,신원보통주,신원,,1307.0
17000,신원종합개발,신원종합개발,,2600.0
2700,신일전자보통주,신일전자,,1611.0
12790,신일제약,신일제약,,7520.0
138070,신진에스엠,신진에스엠,,2555.0
226330,신테카바이오,신테카바이오,,6830.0
2870,신풍보통주,신풍,,999.0
19175,신풍제약1우선주,신풍제약우,,20550.0
19170,신풍제약보통주,신풍제약,,12040.0
481850,신한글로벌액티브리츠보통주,신한글로벌액티브리츠,,2800.0
55550,신한금융지주회사보통주,신한지주,,57100.0
404990,신한서부티엔디리츠보통주,신한서부티엔디리츠,,4240.0
293940,신한알파리츠보통주,신한알파리츠,,6630.0
418210,신한제10호기업인수목적,신한제10호스팩,,2370.0
452980,신한제11호기업인수목적,신한제11호스팩,,1976.0
474660,신한제12호기업인수목적,신한제12호스팩,,2150.0
474930,신한제13호기업인수목적,신한제13호스팩,,2270.0
56700,신화인터텍,신화인터텍,,1875.0
187270,신화콘텍,신화콘텍,,4120.0
4080,신흥보통주,신흥,,14190.0
243840,신흥에스이씨,신흥에스이씨,,7400.0
257720,실리콘투,실리콘투,,42050.0
222800,심텍,심텍,,28300.0
36710,심텍홀딩스,심텍홀딩스,,2280.0
160980,싸이맥스,싸이맥스,,14700.0
356890,싸이버원,싸이버원,,3205.0
217330,싸이토젠,싸이토젠,,8760.0
