단축코드,한글 종목명,한글 종목약명,Unnamed: 3,어제종가
315640,딥노이드,딥노이드,,5770.0
223310,딥마인드플랫폼,딥마인드,,2245.0
317120,라닉스,라닉스,,3620.0
462510,라메디텍,라메디텍,,10220.0
042510,라온시큐어,라온시큐어,,1930.0
232680,라온테크,라온테크,,7630.0
418420,라온텍,라온텍,,3200.0
300120,라온피플,라온피플,,4480.0
171120,라이온켐텍,라이온켐텍,,2750.0
388790,라이콤,라이콤,,3470.0
347700,라이프시맨틱스,라이프시맨틱스,,4340.0
214260,라파스,라파스,,15400.0
403360,라피치,라피치,,10300.0
115390,락앤락보통주,락앤락,,8660.0
200350,래몽래인,래몽래인,,17600.0
171010,램테크놀러지,램테크놀러지,,3590.0
084650,랩지노믹스,랩지노믹스,,3125.0
217500,러셀,러셀,,1769.0
092590,럭스피아,럭스피아,,849.0
038390,레드캡투어,레드캡투어,,17150.0
294140,레몬,레몬,,3765.0
443250,레뷰코퍼레이션,레뷰코퍼레이션,,11670.0
228670,레이,레이,,8170.0
228850,레이언스,레이언스,,6830.0
412350,레이저쎌,레이저쎌,,4965.0
199550,레이저옵텍,레이저옵텍,,6450.0
281740,레이크머티리얼즈,레이크머티리얼즈,,13900.0
277810,레인보우로보틱스,레인보우로보틱스,,131200.0
215100,로보로보,로보로보,,3805.0
090360,로보스타,로보스타,,21800.0
238500,로보쓰리에이아이,로보쓰리에이아이,,371.0
108490,로보티즈,로보티즈,,18040.0
900260,로스웰인터내셔널,로스웰,,670.0
223220,로지스몬,로지스몬,,599.0
067730,로지시스,로지시스,,2725.0
071280,로체시스템즈,로체시스템즈,,16810.0
032350,롯데관광개발 보통주,롯데관광개발,,9050.0
089860,롯데렌탈보통주,롯데렌탈,,28650.0
330590,롯데리츠보통주,롯데리츠,,3265.0
000400,롯데손해보험보통주,롯데손해보험,,2295.0
023530,롯데쇼핑 보통주,롯데쇼핑,,63200.0
020150,롯데에너지머티리얼즈보통주,롯데에너지머티리얼즈,,33200.0
280360,롯데웰푸드보통주,롯데웰푸드,,116300.0
286940,롯데이노베이트보통주,롯데이노베이트,,22900.0
004000,롯데정밀화학보통주,롯데정밀화학,,40350.0
00499K,롯데지주1우선주,롯데지주우,,30400.0
004990,롯데지주보통주,롯데지주,,23350.0
005305,롯데칠성음료1우선주,롯데칠성우,,65500.0
005300,롯데칠성음료보통주,롯데칠성,,116200.0
011170,롯데케미칼보통주,롯데케미칼,,87900.0
071840,롯데하이마트보통주,롯데하이마트,,7900.0
328130,루닛,루닛,,39800.0
038060,루멘스,루멘스,,1217.0
162120,루켄테크놀러지스,루켄테크놀러지스,,3550.0
253610,루트락,루트락,,1222.0
060240,룽투코리아,룽투코리아,,519.0
141080,리가켐 바이오사이언스,리가켐바이오,,130600.0
058470,리노공업,리노공업,,177100.0
016100,리더스코스메틱,리더스코스메틱,,2860.0
012700,리드코프,리드코프,,4320.0
302550,리메드,리메드,,4095.0
073570,리튬포어스,리튬포어스,,2255.0
377450,리파인,리파인,,13550.0
277070,린드먼아시아인베스트먼트,린드먼아시아,,4155.0
042500,링네트,링네트,,4520.0
193250,링크드,링크드,,405.0
219420,링크제니시스,링크제니시스,,4735.0
439090,마녀공장,마녀공장,,20850.0
027740,마니커보통주,마니커,,920.0
195500,마니커에프앤지,마니커에프앤지,,2975.0
357430,마스턴프리미어리츠보통주,마스턴프리미어리츠,,1801.0
377480,마음에이아이,마음AI,,12100.0
305090,마이크로디지탈,마이크로디지탈,,13900.0
448780,마이크로엔엑스,마이크로엔엑스,,2390.0
424980,마이크로투나노,마이크로투나노,,7810.0
169330,마크로밀엠브레인,엠브레인,,2190.0
038290,마크로젠,마크로젠,,17040.0
001080,만호제강보통주,만호제강,,30100.0
267980,매일유업,매일유업,,37650.0
005990,매일홀딩스,매일홀딩스,,8360.0
093520,매커스,매커스,,8620.0
377030,맥스트,맥스트,,2130.0
088980,맥쿼리한국인프라투융자회사 보통주,맥쿼리인프라,,11680.0
179720,머니무브,머니무브,,11990.0
100590,머큐리,머큐리,,4160.0
067280,멀티캠퍼스,멀티캠퍼스,,28550.0
072870,메가스터디,메가스터디,,11200.0
215200,메가스터디교육,메가스터디교육,,45400.0
133750,메가엠디,메가엠디,,2120.0
446540,메가터치,메가터치,,4025.0
235980,메드팩토,메드팩토,,5300.0
200580,메디쎄이,메디쎄이,,8390.0
041920,메디아나,메디아나,,4460.0
233250,메디안디노스틱,메디안디노스틱,,17990.0
014100,메디앙스,메디앙스,,2070.0
236340,메디젠휴먼케어,메디젠휴먼케어,,3600.0
054180,메디콕스,메디콕스,,350.0
086900,메디톡스,메디톡스,,161100.0
078160,메디포스트,메디포스트,,7550.0
138040,메리츠금융지주회사보통주,메리츠금융지주,,105800.0
408920,메쎄이상,메쎄이상,,2140.0
021880,메이슨캐피탈,메이슨캐피탈,,309.0
140410,메지온,메지온,,32850.0
241770,메카로,메카로,,7930.0
090370,메타랩스보통주,메타랩스,,1594.0
059210,메타바이오메드,메타바이오메드,,4050.0
058110,멕아이씨에스,멕아이씨에스,,2615.0
017180,명문제약 보통주,명문제약,,2100.0
009900,명신산업보통주,명신산업,,14200.0
012690,모나리자보통주,모나리자,,3330.0
005360,모나미보통주,모나미,,2185.0
070960,모나용평보통주,모나용평,,3465.0
434480,모니터랩,모니터랩,,4165.0
080420,모다이노칩,모다이노칩,,1929.0
417970,모델솔루션,모델솔루션,,9610.0
080160,모두투어네트워크,모두투어,,10250.0
087260,모바일어플라이언스,모바일어플라이언스,,2205.0
101330,모베이스,모베이스,,3230.0
012860,모베이스전자,모베이스전자,,1762.0
363260,모비데이즈,모비데이즈,,1832.0
348030,모비릭스,모비릭스,,5380.0
250060,모비스,모비스,,3020.0
288980,모아데이타,모아데이타,,1684.0
142760,모아라이프플러스,모아라이프플러스,,1433.0
033200,모아텍,모아텍,,3220.0
333050,모코엠시스,모코엠시스,,1215.0
009680,모토닉보통주,모토닉,,8630.0
118990,모트렉스,모트렉스,,10730.0
006920,모헨즈,모헨즈,,2550.0
038340,무궁화인포메이션테크놀로지,MIT,,1233.0
001810,무림에스피,무림SP,,1650.0
009200,무림페이퍼보통주,무림페이퍼,,2070.0
009580,무림피앤피보통주,무림P&P,,2695.0
322970,무진메디,무진메디,,2885.0
033920,무학보통주,무학,,5910.0
008420,문배철강보통주,문배철강,,2335.0
279600,미디어젠,미디어젠,,11300.0
095500,미래나노텍,미래나노텍,,9870.0
254490,미래반도체,미래반도체,,14220.0
025560,미래산업보통주,미래산업,,1111.0
218150,미래생명자원,미래생명자원,,4205.0
007120,미래아이앤지보통주,미래아이앤지,,1086.0
396690,미래에셋글로벌리츠보통주,미래에셋글로벌리츠,,2755.0
442900,미래에셋드림기업인수목적1호 주식회사,미래에셋드림스팩1호,,10050.0
357250,미래에셋맵스리츠보통주,미래에셋맵스리츠,,2870.0
094800,미래에셋맵스아시아퍼시픽부동산공모1호,맵스리얼티1,,4490.0
100790,미래에셋벤처투자,미래에셋벤처투자,,4700.0
412930,미래에셋비전기업인수목적1호,미래에셋비전스팩1호,,2620.0
446190,미래에셋비전기업인수목적2호,미래에셋비전스팩2호,,2210.0
448830,미래에셋비전기업인수목적3호,미래에셋비전스팩3호,,2155.0
477380,미래에셋비전기업인수목적4호,미래에셋비전스팩4호,,2025.0
477470,미래에셋비전기업인수목적5호,미래에셋비전스팩5호,,2080.0
478440,미래에셋비전기업인수목적6호,미래에셋비전스팩6호,,2030.0
085620,미래에셋생명보험보통주,미래에셋생명,,5240.0
006805,미래에셋증권1우선주,미래에셋증권우,,4275.0
00680K,미래에셋증권2우선주(신형),미래에셋증권2우B,,4040.0
006800,미래에셋증권보통주,미래에셋증권,,8750.0
208890,미래엔에듀파트너,미래엔에듀파트너,,1199.0
049950,미래컴퍼니,미래컴퍼니,,18310.0
207760,미스터블루,미스터블루,,1387.0
002840,미원상사보통주,미원상사,,198800.0
268280,미원스페셜티케미칼보통주,미원에스씨,,133200.0
107590,미원홀딩스 보통주,미원홀딩스,,79000.0
134380,미원화학보통주,미원화학,,79100.0
351020,미쥬,미쥬,,6600.0
003650,미창석유공업보통주,미창석유,,96500.0
059090,미코,미코,,9110.0
214610,미코바이오메드,미코바이오메드,,1775.0
201490,미투온,미투온,,2175.0
452200,민테크,민테크,,5980.0
418470,밀리의서재,밀리의서재,,13900.0
206640,바디텍메드,바디텍메드,,16720.0
018700,바른손,바른손,,1150.0
035620,바른손이앤에이,바른손이앤에이,,466.0
354390,바스칸바이오제약,바스칸바이오제약,,4000.0
053030,바이넥스,바이넥스,,20800.0
301300,바이브컴퍼니,바이브컴퍼니,,4215.0
377740,바이오노트보통주,바이오노트,,4595.0
064550,바이오니아,바이오니아,,22450.0
314930,바이오다인,바이오다인,,19590.0
208710,바이오로그디바이스,바이오로그디바이스,,454.0
086820,바이오솔루션,바이오솔루션,,18280.0
038460,바이오스마트,바이오스마트,,3565.0
251120,바이오에프디엔씨,바이오에프디엔씨,,15470.0
199730,바이오인프라,바이오인프라,,7860.0
266470,바이오인프라생명과학,바이오인프라생명과학,,230.0
289170,바이오텐,바이오텐,,6890.0
086040,바이오톡스텍,바이오톡스텍,,3690.0
199290,바이오프로테크,바이오프로테크,,650.0
099430,바이오플러스,바이오플러스,,5680.0
032980,바이온,바이온,,710.0
308080,바이젠셀,바이젠셀,,3130.0
043150,바텍,바텍,,22550.0
323990,박셀바이오,박셀바이오,,12690.0
003610,방림보통주,방림,,3465.0
267790,배럴,배럴,,4730.0
001340,백광산업보통주,백광산업,,9010.0
046310,백금티앤에이,백금T&A,,2415.0
035150,백산보통주,백산,,13820.0
331520,밸로프,밸로프,,698.0
438700,버넥트,버넥트,,3100.0
066410,버킷스튜디오,버킷스튜디오,,1153.0
002410,범양건영보통주,범양건영,,1011.0
382900,범한퓨얼셀,범한퓨얼셀,,14160.0
206400,베노티앤알,베노티앤알,,3870.0
019010,베뉴지,베뉴지,,2310.0
177350,베셀,베셀,,232.0
424760,벨로크,벨로크,,1005.0
007210,벽산보통주,벽산,,2005.0
225530,보광산업,보광산업,,3895.0
250000,보라티알,보라티알,,9700.0
002760,보락보통주,보락,,1208.0
003850,보령보통주,보령,,11090.0
310210,보로노이,보로노이,,120000.0
006910,보성파워텍,보성파워텍,,3155.0
000890,보해양조보통주,보해양조,,420.0
226340,본느,본느,,1687.0
206950,볼빅,볼빅,,2245.0
008470,부-스타,부스타,,3975.0
003000,부광약품보통주,부광약품,,4820.0
001275,부국증권1우선주,부국증권우,,22250.0
001270,부국증권보통주,부국증권,,27900.0
026940,부국철강 보통주,부국철강,,2565.0
014470,부방,부방,,1666.0
011390,부산산업보통주,부산산업,,60100.0
005030,부산주공보통주,부산주공,,486.0
338220,뷰노,뷰노,,27600.0
100120,뷰웍스,뷰웍스,,23400.0
406820,뷰티스킨,뷰티스킨,,14200.0
337930,브랜드엑스코퍼레이션,브랜드엑스코퍼레이션,,7360.0
099390,브레인즈컴퍼니,브레인즈컴퍼니,,6220.0
064480,브리지텍,브리지텍,,5430.0
288330,브릿지바이오테라퓨틱스,브릿지바이오테라퓨틱스,,3340.0
365900,브이씨,브이씨,,3300.0
089970,브이엠,브이엠,,8940.0
251630,브이원텍,브이원텍,,4135.0
018290,브이티,브이티,,34850.0
439580,블루엠텍,블루엠텍,,17730.0
033560,블루콤,블루콤,,3330.0
191600,블루탑,블루탑,,9300.0
369370,블리츠웨이스튜디오,블리츠웨이스튜디오,,1613.0
126340,비나텍,비나텍,,36100.0
121800,비덴트,비덴트,,3320.0
082800,비보존제약,비보존 제약,,5150.0
318410,비비씨,비비씨,,8020.0
002070,비비안보통주,비비안,,804.0
100220,비상교육 보통주,비상교육,,7500.0
419540,비스토스,비스토스,,1868.0
146320,비씨엔씨,비씨엔씨,,11850.0
200780,비씨월드제약,비씨월드제약,,4880.0
413640,비아이매트릭스,비아이매트릭스,,8400.0
141000,비아트론,비아트론,,6760.0
090460,비에이치보통주,비에이치,,15950.0
083650,비에이치아이,비에이치아이,,12800.0
139050,비에프랩스,BF랩스,,2805.0
445360,비엔케이제1호기업인수목적,비엔케이제1호스팩,,2095.0
473370,비엔케이제2호기업인수목적,비엔케이제2호스팩,,2030.0
065170,비엘팜텍,비엘팜텍,,237.0
086670,비엠티,비엠티,,9150.0
335890,비올,비올,,8350.0
230980,비유테크놀러지,비유테크놀러지,,229.0
138580,비즈니스온커뮤니케이션,비즈니스온,,15850.0
126600,비지에프에코머티리얼즈,BGF에코머티리얼즈,,3425.0
082920,비츠로셀,비츠로셀,,18470.0
054220,비츠로시스,비츠로시스,,481.0
042370,비츠로테크,비츠로테크,,7430.0
050090,비케이홀딩스,비케이홀딩스,,803.0
148780,비큐에이아이,비큐AI,,1063.0
307870,비투엔,비투엔,,1193.0
357880,비트나인,비트나인,,2120.0
032850,비트컴퓨터,비트컴퓨터,,4955.0
238200,비피도,비피도,,3900.0
093190,빅솔론,빅솔론,,4400.0
065450,빅텍,빅텍,,4700.0
210120,빅토리콘텐츠,빅텐츠,,28600.0
044480,빌리언스,빌리언스,,618.0
005180,빙그레보통주,빙그레,,64600.0
069540,빛과전자,빛과전자,,1547.0
072950,빛샘전자,빛샘전자,,3995.0
266170,뿌리깊은나무들,뿌리깊은나무들,,598.0
451250,삐아,삐아,,10700.0
143240,사람인,사람인,,15600.0
003960,사조대림보통주,사조대림,,42250.0
008040,사조동아원보통주,사조동아원,,1013.0
007160,사조산업보통주,사조산업,,41050.0
014710,사조씨푸드보통주,사조씨푸드,,5400.0
006090,사조오양보통주,사조오양,,8440.0
452430,사피엔반도체,사피엔반도체,,11180.0
419120,산돌,산돌,,6160.0
122350,삼기,삼기,,1421.0
419050,삼기이브이,삼기이브이,,1985.0
014970,삼륭물산,삼륭물산,,3940.0
018310,삼목에스폼,삼목에스폼,,21750.0
012210,삼미금속,삼미금속,,2080.0
053700,삼보모터스,삼보모터스,,4325.0
009620,삼보산업,삼보산업,,267.0
023600,삼보판지,삼보판지,,9020.0
001470,삼부토건보통주,삼부토건,,980.0
028050,삼성E&A보통주,삼성E&A,,18360.0
448730,삼성FN리츠보통주,삼성FN리츠,,4495.0
006405,삼성SDI1우선주,삼성SDI우,,181500.0
006400,삼성SDI보통주,삼성SDI,,284500.0
006660,삼성공조보통주,삼성공조,,10250.0
425290,삼성기업인수목적6호,삼성스팩6호,,2120.0
439250,삼성기업인수목적7호,삼성스팩7호,,10420.0
448740,삼성기업인수목적8호,삼성스팩8호,,10140.0
468510,삼성기업인수목적9호,삼성스팩9호,,2020.0
02826K,삼성물산1우선주(신형),삼성물산우B,,92100.0
028260,삼성물산보통주,삼성물산,,123100.0
207940,삼성바이오로직스보통주,삼성바이오로직스,,1004000.0
032830,삼성생명보험보통주,삼성생명,,104900.0
018260,삼성에스디에스보통주,삼성에스디에스,,135700.0
009155,삼성전기1우선주,삼성전기우,,56600.0
009150,삼성전기보통주,삼성전기,,116800.0
005935,삼성전자1우선주,삼성전자우,,47200.0
005930,삼성전자보통주,삼성전자,,57000.0
001360,삼성제약,삼성제약,,1572.0
010140,삼성중공업보통주,삼성중공업,,11010.0
016360,삼성증권보통주,삼성증권,,46450.0
068290,삼성출판사보통주,삼성출판사,,14100.0
029780,삼성카드 보통주,삼성카드,,40300.0
000815,삼성화재해상보험1우선주,삼성화재우,,267500.0
000810,삼성화재해상보험보통주,삼성화재,,345000.0
006110,삼아알미늄보통주,삼아알미늄,,47350.0
009300,삼아제약,삼아제약,,21050.0
145995,삼양사1우선주,삼양사우,,31300.0
145990,삼양사보통주,삼양사,,50900.0
003230,삼양식품보통주,삼양식품,,584000.0
002170,삼양통상보통주,삼양통상,,49050.0
272550,삼양패키징보통주,삼양패키징,,16740.0
000075,삼양홀딩스1우선주,삼양홀딩스우,,56800.0
000070,삼양홀딩스보통주,삼양홀딩스,,69900.0
060310,삼에스코리아,3S,,2185.0
002810,삼영무역보통주,삼영무역,,12770.0
003720,삼영보통주,삼영,,4205.0
361670,삼영에스앤씨,삼영에스앤씨,,6380.0
054540,삼영엠텍,삼영엠텍,,4245.0
065570,삼영이엔씨,삼영이엔씨,,2150.0
005680,삼영전자공업보통주,삼영전자,,10340.0
023000,삼원강재 보통주,삼원강재,,2595.0
004380,삼익THK보통주,삼익THK,,9060.0
002450,삼익악기보통주,삼익악기,,1098.0
032280,삼일,삼일,,1507.0
002290,삼일기업공사,삼일기업공사,,2890.0
004440,삼일씨엔에스보통주,삼일씨엔에스,,4125.0
000520,삼일제약보통주,삼일제약,,15100.0
009770,삼정펄프 보통주,삼정펄프,,26900.0
037460,삼지전자,삼지전자,,8880.0
032750,삼진,삼진,,4300.0
054090,삼진엘앤디,삼진엘앤디,,918.0
005500,삼진제약보통주,삼진제약,,18000.0
000250,삼천당제약,삼천당제약,,135600.0
004690,삼천리보통주,삼천리,,90100.0
024950,삼천리자전거,삼천리자전거,,4030.0
038500,삼표시멘트,삼표시멘트,,3140.0
437730,삼현,삼현,,11250.0
017480,삼현철강,삼현철강,,4575.0
010960,삼호개발 보통주,삼호개발,,3165.0
046390,삼화네트웍스,삼화네트웍스,,1516.0
004450,삼화왕관보통주,삼화왕관,,30500.0
009470,삼화전기보통주,삼화전기,,36900.0
011230,삼화전자공업보통주,삼화전자,,2860.0
001820,삼화콘덴서공업보통주,삼화콘덴서,,32400.0
000390,삼화페인트공업보통주,삼화페인트,,6950.0
027580,상보,상보,,1221.0
038540,상상인,상상인,,1749.0
415580,상상인제3호기업인수목적,상상인제3호스팩,,2095.0
452670,상상인제4호기업인수목적,상상인제4호스팩,,2010.0
001290,상상인증권보통주,상상인증권,,450.0
041650,상신브레이크보통주,상신브레이크,,3375.0
091580,상신이디피,상신이디피,,9270.0
263810,상신전자,상신전자,,3155.0
089980,상아프론테크,상아프론테크,,19970.0
042940,상지건설,상지건설,,5860.0
042600,새로닉스,새로닉스,,13050.0
075180,새론오토모티브,새론오토모티브,,3880.0
107600,새빗켐,새빗켐,,21100.0
411080,샌즈랩,샌즈랩,,7810.0
252990,샘씨엔에스,샘씨엔에스,,5090.0
007540,샘표보통주,샘표,,44200.0
248170,샘표식품보통주,샘표식품,,29000.0
378800,샤페론,샤페론,,5040.0
294630,서남,서남,,3500.0
038070,서린바이오사이언스,서린바이오,,7210.0
006730,서부티엔디,서부T&D,,6080.0
079650,서산,서산,,1253.0
100660,서암기계공업,서암기계공업,,3955.0
007860,서연보통주,서연,,7150.0
200880,서연이화보통주,서연이화,,13180.0
019770,서연탑메탈,서연탑메탈,,3885.0
017390,서울도시가스보통주,서울가스,,52300.0
043710,서울리거,서울리거,,656.0
092190,서울바이오시스,서울바이오시스,,3805.0
046890,서울반도체,서울반도체,,8750.0
004415,서울식품공업1우선주,서울식품우,,1278.0
004410,서울식품공업보통주,서울식품,,153.0
063170,서울옥션,서울옥션,,7450.0
027040,서울전자통신,서울전자통신,,265.0
018680,서울제약,서울제약,,3870.0
021050,서원보통주,서원,,1242.0
093920,서원인텍,서원인텍,,5820.0
189860,서전기전,서전기전,,4945.0
178320,서진시스템,서진시스템,,29450.0
122690,서진오토모티브,서진오토모티브,,2275.0
140070,서플러스글로벌,서플러스글로벌,,3185.0
011370,서한,서한,,786.0
065710,서호전기,서호전기,,21150.0
008490,서흥보통주,서흥,,15450.0
035890,서희건설,서희건설,,1406.0
357550,석경에이티,석경에이티,,45750.0
003100,선광,선광,,15640.0
007610,선도전기보통주,선도전기,,3000.0
067370,선바이오,선바이오,,6010.0
002820,선앤엘보통주,SUN&L,,3020.0
171090,선익시스템,선익시스템,,49950.0
136490,선진보통주,선진,,6440.0
086710,선진뷰티사이언스,선진뷰티사이언스,,10770.0
014620,성광벤드,성광벤드,,14720.0
037350,성도이엔지,성도이엔지,,4600.0
014915,성문전자1우선주,성문전자우,,4890.0
014910,성문전자보통주,성문전자,,1245.0
003080,성보화학보통주,성보화학,,2615.0
004985,성신양회1우선주,성신양회우,,11420.0
004980,성신양회보통주,성신양회,,8070.0
011300,성안머티리얼스보통주,성안머티리얼스,,424.0
081580,성우전자,성우전자,,4520.0
045300,성우테크론,성우테크론,,2735.0
015750,성우하이텍,성우하이텍,,6010.0
365340,성일하이텍,성일하이텍,,53100.0
000180,성창기업지주보통주,성창기업지주,,1470.0
080470,성창오토텍,성창오토텍,,4450.0
043260,성호전자,성호전자,,1488.0
148150,세경하이테크,세경하이테크,,6970.0
002420,세기상사보통주,세기상사,,5940.0
188260,세니젠,세니젠,,2730.0
053060,세동,세동,,1142.0
340440,세림비앤지,세림B&G,,1299.0
017510,세명전기공업,세명전기,,5480.0
004365,세방1우선주,세방우,,7820.0
004360,세방보통주,세방,,12250.0
004490,세방전지보통주,세방전지,,70900.0
011560,세보엠이씨,세보엠이씨,,10170.0
267080,세븐브로이맥주,세븐브로이맥주,,2740.0
396300,세아메카닉스,세아메카닉스,,2875.0
001430,세아베스틸지주보통주,세아베스틸지주,,23950.0
306200,세아제강보통주,세아제강,,120100.0
003030,세아제강지주보통주,세아제강지주,,189300.0
019440,세아특수강보통주,세아특수강,,13830.0
058650,세아홀딩스보통주,세아홀딩스,,101500.0
013000,세우글로벌보통주,세우글로벌,,1204.0
100700,세운메디칼,세운메디칼,,2705.0
024830,세원물산,세원물산,,6140.0
091090,세원이앤씨보통주,세원이앤씨,,1270.0
021820,세원정공보통주,세원정공,,6850.0
067830,세이브존I&C보통주,세이브존I&C,,2120.0
258830,세종메디칼,세종메디칼,,412.0
036630,세종텔레콤,세종텔레콤,,487.0
039310,세중,세중,,1710.0
075580,세진중공업보통주,세진중공업,,7210.0
067770,세진티에스,세진티에스,,2550.0
053450,세코닉스,세코닉스,,5650.0
222810,세토피아,세토피아,,1080.0
252500,세화피앤씨,세화피앤씨,,928.0
321370,센서뷰,센서뷰,,1892.0
347000,센코,센코,,2415.0
331920,셀레믹스,셀레믹스,,3805.0
049180,셀루메드,셀루메드,,2610.0
299660,셀리드,셀리드,,4475.0
268600,셀리버리,셀리버리,,6680.0
108860,셀바스에이아이,셀바스AI,,11010.0
208370,셀바스헬스케어,셀바스헬스케어,,3975.0
318160,셀바이오휴먼텍,셀바이오휴먼텍,,3985.0
258250,셀젠텍,셀젠텍,,
068270,셀트리온보통주,셀트리온,,181500.0
068760,셀트리온제약,셀트리온제약,,61300.0
068940,셀피글로벌,셀피글로벌,,778.0
060230,소니드,소니드,,1173.0
290690,소룩스,소룩스,,9350.0
950200,소마젠,소마젠,,4370.0
032680,소프트센,소프트센,,391.0
032685,소프트센1우선주,소프트센우,,7850.0
258790,소프트캠프,소프트캠프,,908.0
066910,손오공,손오공,,1431.0
043100,솔고바이오메디칼,솔고바이오,,2245.0
33637K,솔루스첨단소재1우선주,솔루스첨단소재1우,,2675.0
33637L,솔루스첨단소재2우선주(신형),솔루스첨단소재2우B,,5910.0
336370,솔루스첨단소재보통주,솔루스첨단소재,,11080.0
248070,솔루엠보통주,솔루엠,,19360.0
035610,솔본,솔본,,3945.0
357780,솔브레인,솔브레인,,198300.0
036830,솔브레인홀딩스,솔브레인홀딩스,,45000.0
304100,솔트룩스,솔트룩스,,21900.0
328380,솔트웨어,솔트웨어,,1020.0
004430,송원산업보통주,송원산업,,13300.0
086980,쇼박스,쇼박스,,4405.0
050960,수산아이앤티,수산아이앤티,,9960.0
126720,수산인더스트리보통주,수산인더스트리,,23400.0
017550,수산중공업보통주,수산중공업,,1847.0
084180,수성웹툰,수성웹툰,,575.0
253840,수젠텍,수젠텍,,5990.0
067160,숲,SOOP,,93100.0
298830,슈어소프트테크,슈어소프트테크,,5130.0
236200,슈프리마,슈프리마,,24300.0
094840,슈프리마에이치큐,슈프리마에이치큐,,5800.0
192440,슈피겐코리아,슈피겐코리아,,21750.0
424960,스마트레이더시스템,스마트레이더시스템,,11680.0
136510,스마트솔루션즈,스마트솔루션즈,,
099440,스맥,스맥,,3035.0
033790,스카이문스테크놀로지,스카이문스테크놀로지,,6860.0
276040,스코넥엔터테인먼트,스코넥,,3170.0
159910,스킨앤스킨,스킨앤스킨,,710.0
204210,스타에스엠자기관리부동산투자회사보통주,스타에스엠리츠,,2495.0
115570,스타플렉스,스타플렉스,,2850.0
330730,스톤브릿지벤처스,스톤브릿지벤처스,,4020.0
352090,스톰테크,스톰테크,,3390.0
204630,스튜디오 산타클로스 엔터테인먼트,스튜디오산타클로스,,4650.0
253450,스튜디오드래곤 주식회사,스튜디오드래곤,,41000.0
408900,스튜디오미르,스튜디오미르,,3605.0
415380,스튜디오삼익,스튜디오삼익,,7850.0
026890,스틱인베스트먼트보통주,스틱인베스트먼트,,7910.0
013810,스페코,스페코,,4165.0
203690,스피어파워,스피어파워,,5020.0
049830,승일,승일,,7200.0
020710,시공테크,시공테크,,3570.0
033170,시그네틱스,시그네틱스,,952.0
048870,시너지이노베이션,시너지이노베이션,,2785.0
025320,시노펙스,시노펙스,,7230.0
134790,시디즈보통주,시디즈,,32050.0
269620,시스웍,시스웍,,889.0
000480,시알홀딩스보통주,CR홀딩스,,5670.0
429270,시지트로닉스,시지트로닉스,,6310.0
418250,시큐레터,시큐레터,,6550.0
131090,시큐브,시큐브,,899.0
232830,시큐센,시큐센,,2065.0
016590,신대양제지보통주,신대양제지,,5930.0
290520,신도기연,신도기연,,2285.0
029530,신도리코보통주,신도리코,,41250.0
004970,신라교역보통주,신라교역,,9420.0
001000,신라섬유,신라섬유,,1019.0
025870,신라에스지,신라에스지,,6380.0
215600,신라젠,신라젠,,2685.0
065350,신성델타테크,신성델타테크,,42850.0
416180,신성에스티,신성에스티,,26150.0
011930,신성이엔지보통주,신성이엔지,,1354.0
005390,신성통상보통주,신성통상,,2200.0
034300,신세계건설,신세계건설,,18100.0
004170,신세계보통주,신세계,,141500.0
035510,신세계아이앤씨 보통주,신세계 I&C,,9610.0
031430,신세계인터내셔날보통주,신세계인터내셔날,,12600.0
031440,신세계푸드보통주,신세계푸드,,34550.0
006880,신송홀딩스보통주,신송홀딩스,,7200.0
162300,신스틸,신스틸,,2565.0
290560,신시웨이,신시웨이,,6480.0
002800,신신제약,신신제약,,5650.0
005800,신영와코루보통주,신영와코루,,9100.0
001720,신영증권보통주,신영증권,,80000.0
472220,신영해피투모로우제10호기업인수목적,신영스팩10호,,2135.0
430220,신영해피투모로우제8호기업인수목적,신영스팩8호,,2140.0
445970,신영해피투모로우제9호기업인수목적,신영스팩9호,,2175.0
009270,신원보통주,신원,,1282.0
017000,신원종합개발,신원종합개발,,2780.0
002700,신일전자보통주,신일전자,,1496.0
012790,신일제약,신일제약,,7280.0
138070,신진에스엠,신진에스엠,,2525.0
226330,신테카바이오,신테카바이오,,5440.0
002870,신풍보통주,신풍,,890.0
019175,신풍제약1우선주,신풍제약우,,19290.0
019170,신풍제약보통주,신풍제약,,11790.0
481850,신한글로벌액티브리츠보통주,신한글로벌액티브리츠,,2000.0
055550,신한금융지주회사보통주,신한지주,,56800.0
404990,신한서부티엔디리츠보통주,신한서부티엔디리츠,,3355.0
293940,신한알파리츠보통주,신한알파리츠,,5690.0
418210,신한제10호기업인수목적,신한제10호스팩,,2245.0
452980,신한제11호기업인수목적,신한제11호스팩,,1962.0
474660,신한제12호기업인수목적,신한제12호스팩,,2105.0
474930,신한제13호기업인수목적,신한제13호스팩,,2180.0
056700,신화인터텍,신화인터텍,,1691.0
187270,신화콘텍,신화콘텍,,3330.0
004080,신흥보통주,신흥,,14310.0
243840,신흥에스이씨,신흥에스이씨,,6990.0
257720,실리콘투,실리콘투,,41250.0
222800,심텍,심텍,,14690.0
036710,심텍홀딩스,심텍홀딩스,,1349.0
160980,싸이맥스,싸이맥스,,11000.0
356890,싸이버원,싸이버원,,2910.0
217330,싸이토젠,싸이토젠,,7170.0
102280,쌍방울,쌍방울,,269.0
003410,쌍용C&E보통주,쌍용C&E,,
